"Address","Content Type","Indexability","Status Code","Status","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","GA Sessions","GA % New Sessions","GA Users","GA New Users","GA Bounce Rate","GA Page Views Per Session","GA Avg Session Duration","GA Goal Conversion Rate All","GA Goal Completions All","GA Goal Value All","GA Page Value","Clicks","Impressions","CTR","Position","URL Encoded Address","Crawl Timestamp"
"https://www.bettersleep.com/relaxmelodies.com/blog/choosing-relaxation-music-a-quick-guide/","text/html","Non-Indexable","200","OK","Canonicalised","Choosing Relaxation Music: A Quick Guide | BetterSleep","54","498","Choosing relaxation music varies depending on your definition of relaxing. What may be relaxing to you may not be for someone else.","131","826","","0","Choosing Relaxation Music: A Quick Guide","40","","0","Calming Music and Sounds","24","Jazz Music","10","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","486208","816","1.037","7","","6","5","0","0.470","53","30","0","16","14","0","","","","","f253c6c5d36211815536c02ad59f7922","0.171","Thu, 28 Apr 2022 12:37:39 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/choosing-relaxation-music-a-quick-guide/","2022-04-28 09:58:13"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-use-your-chronotype-to-find-your-sleep-animal-bettersleep/","text/html","Non-Indexable","200","OK","Canonicalised","How to Use Your Chronotype to Find Your Sleep Animal | BetterSleep","66","609","Your sleep chronotype is tied to your circadian rhythm, productivity and sleep tendencies. Each chronotype is linked to a unique ""sleep animal"".","144","885","","0","How to Use Your Chronotype to Find Your Sleep Animal","52","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","488530","735","0.947","7","","8","6","0","0.570","55","34","0","14","12","0","","","","","21de851e4092913d02503731160fe327","0.184","Thu, 28 Apr 2022 12:56:28 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/how-to-use-your-chronotype-to-find-your-sleep-animal-bettersleep/","2022-04-28 09:58:13"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-support-your-employees-mental-health/","text/html","Non-Indexable","200","OK","Canonicalised","How to Support Your Employees’ Mental Health | BetterSleep","58","537","As a manager or employer, you can take important steps to support workers and help them be proactive in improving their mental health.","134","841","","0","How to Support Your Employees’ Mental Health","44","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","486620","885","1.161","8","","6","5","0","0.470","53","30","0","16","14","0","","","","","859f00e65e4be092fc5fd26376049260","0.163","Thu, 28 Apr 2022 12:40:53 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/how-to-support-your-employees-mental-health/","2022-04-28 09:58:13"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-spot-and-overcome-signs-of-burnout/","text/html","Non-Indexable","200","OK","Canonicalised","How to Spot (And Overcome) Signs of Burnout | BetterSleep","57","528","For most people, work is the major trigger for burnout, but other factors can also contribute to running us down. Learn the signs that may indicate you could be facing harmful burnout, and find out what you can do about them.","225","1379","","0","How to Spot (And Overcome) Signs of Burnout","43","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","487172","921","1.163","8","","6","5","0","0.470","52","29","0","16","14","0","","","","","479c132063abc5748ef57fba81f76023","0.193","Thu, 28 Apr 2022 12:40:46 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/how-to-spot-and-overcome-signs-of-burnout/","2022-04-28 09:58:13"
"https://www.bettersleep.com/relaxmelodies.com/blog/5-easy-ways-to-reduce-holiday-stress/","text/html","Non-Indexable","200","OK","Canonicalised","5 ways to relieve stress of the holiday season | BetterSleep","60","514","The holidays bring joy as well as  added stress. High expectations, financial struggles, grief over lost loved ones, and pressure to get things done all contribute to seasonal stress.","183","1099","","0","5 Easy Ways to Reduce Holiday Stress","36","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","486464","880","1.094","8","","6","5","0","0.470","52","29","0","16","14","0","","","","","b52edc37f558d0e124e2350e9b4c38f4","0.157","Thu, 28 Apr 2022 12:35:38 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/5-easy-ways-to-reduce-holiday-stress/","2022-04-28 09:58:13"
"https://www.bettersleep.com/relaxmelodies.com/blog/connection-between-physical-and-mental-health/","text/html","Non-Indexable","200","OK","Canonicalised","Connection Between Physical and Mental Health | BetterSleep","59","547","Physical health and mental health a closely tied, one affects the other. Balance both to maintain good overall health.","118","717","","0","Connection Between Physical and Mental Health","45","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","487228","935","1.225","8","","6","5","0","0.470","54","30","0","18","16","0","","","","","da53dbe8c2cf30954f3bc5c058534631","0.149","Thu, 28 Apr 2022 12:37:46 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/connection-between-physical-and-mental-health/","2022-04-28 09:58:13"
"https://www.bettersleep.com/relaxmelodies.com/blog/no-parade-no-problem-celebrate-st.-patricks-day-at-home/","text/html","Non-Indexable","200","OK","Canonicalised","No Parade, No Problem! Celebrate St. Patrick’s Day at Home | BetterSleep","72","655","Parades might be cancelled this year but that doesn’t mean you can’t still celebrate St. Patrick’s Day with the same fun and gusto as other years.","146","898","","0","Find out how you can celebrate St. Paddy's Day with BetterSleep' new Celtic music","81","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","485458","738","0.921","8","","6","5","0","0.470","52","29","0","16","14","0","","","","","29a68ef276ff501f2105854a7a1c520","0.115","Thu, 28 Apr 2022 12:42:50 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/no-parade-no-problem-celebrate-st.-patricks-day-at-home/","2022-04-28 09:58:13"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-travel-benefits-your-mental-health/","text/html","Non-Indexable","200","OK","Canonicalised","How Travel Benefits Your Mental Health | BetterSleep","52","469","Does the act of visiting new places improve your overall wellness and mental health? The experts say yes.","105","660","","0","How Travel Benefits Your Mental Health","38","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","486001","842","1.082","8","","6","5","0","0.470","53","30","0","16","14","0","","","","","ad62521a9e50ace1645e86041a7fbbc1","0.156","Thu, 28 Apr 2022 12:41:12 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/how-travel-benefits-your-mental-health/","2022-04-28 09:58:13"
"https://www.bettersleep.com/relaxmelodies.com/blog/bath-salts-recipes/","text/html","Non-Indexable","200","OK","Canonicalised","3 Bath Salts Recipes to Relieve Stress and Anxiety | BetterSleep","64","565","Taking a long, hot bath is a surefire way to reduce stress, soothe tight muscles, and wash away the weight of the day.","118","730","","0","3 Soothing DIY Bath Salts Recipes","33","","0","Benefits of bath salts","22","What ingredients will you need?","31","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","492662","1420","1.716","8","","6","5","0","0.470","54","31","0","14","12","0","","","","","bd5d063f894a2ebed57b561fe2d12fd4","0.148","Thu, 28 Apr 2022 12:56:01 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/bath-salts-recipes/","2022-04-28 09:58:13"
"https://www.bettersleep.com/relaxmelodies.com/blog/stop-negative-self-talk-how-to-reduce-anxiety-with-positive-thinking/","text/html","Non-Indexable","200","OK","Canonicalised","Positive Thinking : Stop Negative Self-Talk to Reduce Anxiety | BetterSleep","75","659","The warmer weather may have you thinking about positive change, so take the change of season as an opportunity to do a spring cleaning, not only of your home but also your mind","176","1117","","0","Stop Negative Self-Talk: How to Reduce Anxiety With Positive Thinking","69","","0","What Is Positive Thinking?","26","How to Recognize Negative Thoughts","34","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","487875","974","1.265","8","","6","5","0","0.470","53","30","0","16","14","0","","","","","9e906ac19772665caef5cadb8aa3f6f2","0.149","Thu, 28 Apr 2022 12:46:39 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/stop-negative-self-talk-how-to-reduce-anxiety-with-positive-thinking/","2022-04-28 09:58:13"
"https://www.bettersleep.com/relaxmelodies.com/blog/best-of-calmness-quotes/","text/html","Non-Indexable","200","OK","Canonicalised","Quotes About Calmness : The Best of | BetterSleep","49","449","Discover the best of calm quotes and relax.","43","269","","0","Best of Calmness Quotes","23","","0","Inspiring quotes on calmness","28","Zen calming quotes","18","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","486674","668","0.834","8","","6","5","0","0.470","52","29","0","14","12","0","","","","","1d90a82c324272f9d582ab6c1afb316c","0.160","Thu, 28 Apr 2022 12:56:03 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/best-of-calmness-quotes/","2022-04-28 09:58:13"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-is-digital-wellness/","text/html","Non-Indexable","200","OK","Canonicalised","What is Digital Wellness? | BetterSleep","39","346","Digital wellness, in its simplest terms, is a healthy relationship with technology. It is a simple definition that encompasses many things:","139","827","","0","What is Digital Wellness?","25","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","486117","869","1.128","8","","6","5","0","0.470","53","30","0","15","13","0","","","","","a35b830282963d51f8a8e9c8918209d7","0.172","Thu, 28 Apr 2022 12:48:03 GMT","","","","1.1","","","","","","","","","","","","1","98","0.010","30.790","https://www.bettersleep.com/relaxmelodies.com/blog/what-is-digital-wellness/","2022-04-28 09:58:14"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-gratitude-can-improve-your-sleep/","text/html","Non-Indexable","200","OK","Canonicalised","How Gratitude Can Improve Your Sleep | BetterSleep","50","465","Not only does gratitude warm your heart, it makes it easier for you to fall asleep. Find out why!","97","583","","0","How Gratitude Can Improve Your Sleep","36","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","489348","941","1.208","8","","6","5","0","0.470","54","30","0","17","15","0","","","","","8b3de3d874c0574d80445872e583c62e","0.172","Thu, 28 Apr 2022 12:56:18 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/how-gratitude-can-improve-your-sleep/","2022-04-28 09:58:14"
"https://www.bettersleep.com/relaxmelodies.com/blog/improve-your-well-being-with-acts-of-kindness/","text/html","Non-Indexable","200","OK","Canonicalised","Improve Your Well-Being With Acts of Kindness | BetterSleep","59","539","A single act of kindness can give you energy for the whole day, and you can take that positive energy straight to bed at night!","127","775","","0","Improve Your Well Being With Acts of Kindness","45","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","489534","952","1.194","8","","6","5","0","0.470","54","30","0","20","18","0","","","","","a17b5e2fd4b8d0b0b5bd6adbf65c0313","0.157","Thu, 28 Apr 2022 12:56:29 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/improve-your-well-being-with-acts-of-kindness/","2022-04-28 09:58:14"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-stay-centered-and-reduce-stress-during-the-holidays/","text/html","Non-Indexable","200","OK","Canonicalised","How to Stay Centered and Reduce Stress During the Holidays | BetterSleep","72","665","Tis’ the season to be merry and kind! That starts by reducing your stress this holiday season with these simple tips.","117","714","","0","How to Stay Centered and Reduce Stress During the Holidays","58","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","489919","984","1.230","8","","6","5","0","0.470","54","30","0","17","15","0","","","","","787ecdab56c305dfe356fb271f7796a1","0.165","Thu, 28 Apr 2022 12:56:26 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/how-to-stay-centered-and-reduce-stress-during-the-holidays/","2022-04-28 09:58:14"
"https://www.bettersleep.com/relaxmelodies.com/blog/the-power-of-affirmations-for-your-mental-health/","text/html","Non-Indexable","200","OK","Canonicalised","The Power of Affirmations for Your Mental Health | BetterSleep","62","547","When used regularly,  these powerful statements can reduce depression and stress, increase self-esteem, and reduce harmful and damaging negative thoughts.","154","987","","0","The Power of Affirmations for Your Mental Health","48","","0","What is an Affirmation?","23","The Benefits of Affirmations for Mental Health","46","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","487662","849","1.137","8","","6","5","0","0.470","52","29","0","18","16","0","","","","","9ea3ec6d79f56e73b5bd59fcc257166e","0.169","Thu, 28 Apr 2022 12:47:10 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/the-power-of-affirmations-for-your-mental-health/","2022-04-28 09:58:14"
"https://www.bettersleep.com/relaxmelodies.com/blog/why-having-a-social-circle-is-important-for-your-mental-health/","text/html","Non-Indexable","200","OK","Canonicalised","Why Having a Social Circle Is Important for Your Mental Health | BetterSleep","76","670","Maintaining positive social connections is one of the best things you can do to support your mental health.","107","656","","0","Why Having a Social Circle is Important for Your Mental Health","62","","0","What Are the Benefits of Having a Strong Circle of Friends?","59","How Social Circles Impact Our Mental Health","43","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","486437","862","1.129","8","","6","5","0","0.470","52","29","0","16","14","0","","","","","76403a91034c940c61d4167c43ed8c05","0.152","Thu, 28 Apr 2022 12:48:52 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/why-having-a-social-circle-is-important-for-your-mental-health/","2022-04-28 09:58:14"
"https://www.bettersleep.com/relaxmelodies.com/blog/2021-international-yoga-day/","text/html","Non-Indexable","200","OK","Canonicalised","Yoga Day 2021: Honouring Your Wellbeing | BetterSleep","53","500","This year’s International Yoga Day aims to raise awareness of the many benefits of practicing yoga. Since 2015, Yoga Day has been celebrated on June 21st, the longest day of the year.","183","1160","","0","Yoga Day 2021: Honouring Your Wellbeing","39","","0","Yoga Flow Practice for Yoga Day","31","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","486503","852","1.051","8","","6","5","0","0.470","53","30","0","14","12","0","","","","","98862258d77d95ad89b74fd61ca82e98","0.152","Thu, 28 Apr 2022 12:35:33 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/2021-international-yoga-day/","2022-04-28 09:58:14"
"https://www.bettersleep.com/relaxmelodies.com/blog/wellness-day/","text/html","Non-Indexable","200","OK","Canonicalised","Treat Yourself on Wellness Day | BetterSleep","44","397","You can use Wellness Day as an opportunity to start a new habit or rekindle an old one.","87","545","","0","Wellness Day : Treat Yourself !","31","","0","About Wellness Day","18","How to Treat Yourself With an at-Home Spa Day","45","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","485490","845","1.048","8","","6","5","0","0.470","53","30","0","14","12","0","","","","","6dfbcd77738910b3f081fbe088920c77","0.127","Thu, 28 Apr 2022 12:47:48 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/wellness-day/","2022-04-28 09:58:14"
"https://www.bettersleep.com/relaxmelodies.com/blog/relaxation-techniques-a-guide-to-get-rid-of-stress-and-anxiety/","text/html","Non-Indexable","200","OK","Canonicalised","Relaxation Techniques: A Guide to Get Rid of Stress and Anxiety | BetterSleep","77","687","Why is stress and worry problematic? There are numerous mental and physical health risks associated with unmanaged stress and anxiety, including poor sleep or even insomnia.","173","1105","","0","Relaxation Techniques","21","","0","How stress and anxiety affect your sleep","40","Tips to get relaxed for better sleep","36","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","491070","1125","1.426","8","","6","5","0","0.470","52","29","0","20","18","0","","","","","ad8e95e25812440b0721bda7874cff1","0.156","Thu, 28 Apr 2022 12:56:54 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/relaxation-techniques-a-guide-to-get-rid-of-stress-and-anxiety/","2022-04-28 09:58:14"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-is-behavioral-health-and-how-does-it-affect-you/","text/html","Non-Indexable","200","OK","Canonicalised","What Is Behavioral Health and How Does It Affect You? | BetterSleep","67","603","Many people use behavioral health and mental health together but the two are not synonymous. It is important to know how to separate the two and highlight their different working parts.","185","1141","","0","What Is Behavioral Health and How Does It Affect You?","53","","0","What Is a Behavioral Health Specialist?","39","What Is Behavioral Health Treatment?","36","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","486631","813","1.063","8","","8","7","0","0.660","53","32","0","16","14","0","","","","","c3ea2eeac9c6a922f10b904aab865819","0.148","Thu, 28 Apr 2022 12:48:01 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/what-is-behavioral-health-and-how-does-it-affect-you/","2022-04-28 09:58:14"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-are-wellness-centers/","text/html","Non-Indexable","200","OK","Canonicalised","What Are Wellness Centers? | BetterSleep","40","375","Wellness centers provide guidance, expertise, and knowledge.","60","387","","0","What Are Wellness Centers?","26","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","486285","961","1.218","8","","6","5","0","0.470","54","30","0","15","13","0","","","","","ac90cc5d6aae6fea27d612c157d9545b","0.156","Thu, 28 Apr 2022 12:47:56 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/what-are-wellness-centers/","2022-04-28 09:58:14"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-is-mental-health-coaching-and-do-i-need-it/","text/html","Non-Indexable","200","OK","Canonicalised","What is Mental Health Coaching, and Do I Need it? | BetterSleep","63","567","A mental health coach is a professional who can help you improve your mental health through goal setting, lifestyle changes, and symptom management.","148","941","","0","What is Mental Health Coaching, and Do I Need it?","49","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","486662","888","1.171","8","","6","5","0","0.470","53","30","0","15","13","0","","","","","fece1b4f88241cfd7fc0727b9e3db027","0.157","Thu, 28 Apr 2022 12:48:11 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/what-is-mental-health-coaching-and-do-i-need-it/","2022-04-28 09:58:14"
"https://www.bettersleep.com/relaxmelodies.com/blog/spa-music-for-sleep/","text/html","Non-Indexable","200","OK","Canonicalised","Relax With Spa Music for Sleep | BetterSleep","44","398","Many people are familiar with the benefits of meditation for sleep, but did you know that listening to spa music for sleep can also be incredibly beneficial?","157","944","","0","Get Ready to Relax With Spa Music for Sleep","43","","0","What’s keeping you from sleeping?","33","How spa music can help you sleep","32","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","490242","1132","1.446","8","","6","5","0","0.470","53","30","0","17","15","0","","","","","4e401b309992b44943d7bbe1b2f8f499","0.161","Thu, 28 Apr 2022 12:57:07 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/spa-music-for-sleep/","2022-04-28 09:58:14"
"https://www.bettersleep.com/relaxmelodies.com/blog/mental-wellness-checks-what-they-are-and-why-you-need-one/","text/html","Non-Indexable","200","OK","Canonicalised","Mental Wellness Checks: What They Are and Why You Need One | BetterSleep","72","701","When you realize your health decreasing in certain areas, these wellness practices should be adjusted.","102","639","","0","Mental Wellness Checks: What They Are and Why You Need One","58","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","489837","875","1.113","8","","6","5","0","0.470","54","31","0","17","15","0","","","","","9ecc9be7f89dd15f5f176a9431e2cc90","0.146","Thu, 28 Apr 2022 12:56:37 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/mental-wellness-checks-what-they-are-and-why-you-need-one/","2022-04-28 09:58:14"
"https://www.bettersleep.com/relaxmelodies.com/blog/how-to-cope-with-the-sunday-scaries/","text/html","Non-Indexable","200","OK","Canonicalised","How to Cope With the Sunday Scaries | BetterSleep","49","456","You’re enjoying a relaxing Sunday when it hits you: tomorrow is Monday, which means back to work. The realization triggers anxiety or dread, an experience recently coined “the Sunday scaries.”","192","1203","","0","How to Cope With the Sunday Scaries","35","","0","Is Sunday Anxiety Normal?","25","Find the Cause","14","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","488428","869","1.085","8","","6","5","0","0.470","52","29","0","16","14","0","","","","","2323a745144380baddb7d5da53f4f9a5","0.141","Thu, 28 Apr 2022 12:56:21 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/how-to-cope-with-the-sunday-scaries/","2022-04-28 09:58:14"
"https://www.bettersleep.com/relaxmelodies.com/blog/8-plants-with-amazing-anti-anxiety-relaxing-benefits/","text/html","Non-Indexable","200","OK","Canonicalised","8 Plants With Amazing Anti-Anxiety and Relaxing Benefits | BetterSleep","70","628","Cultures around the world have been using medicinal plants for millennia. If you struggle with anxiety and stress, which often impact sleep, herbs may help","155","949","","0","8 Plants With Amazing Anti-Anxiety & Relaxing Benefits","54","","0","How to Use Herbs","16","Herbal plants for relaxation","28","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","493225","1400","1.729","8","","6","5","0","0.470","52","29","0","22","20","0","","","","","c039c0a849fc91eba332e7eab8ff1867","0.157","Thu, 28 Apr 2022 12:55:57 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/8-plants-with-amazing-anti-anxiety-relaxing-benefits/","2022-04-28 09:58:14"
"https://www.bettersleep.com/relaxmelodies.com/blog/5-herbal-tea-recipe-to-relieve-anxiety-and-stress/","text/html","Non-Indexable","200","OK","Canonicalised","5 Herbal Tea Recipes to Relieve Anxiety and Stress | BetterSleep","64","573","Some herbal teas can help reduce occasional stress and anxiety. Read on to discover herbal tea recipes you can make at home and support your overall sense of well-being.","169","1077","","0","5 Herbal Tea Recipes to Relieve Anxiety and Stress","50","","0","Health tonic to start the day","29","Soothing digestion help","23","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","486759","837","1.056","8","","6","5","0","0.470","52","29","0","14","12","0","","","","","f37b0fe7b7436f1610c62b6e27f9fe80","0.151","Thu, 28 Apr 2022 12:35:44 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/5-herbal-tea-recipe-to-relieve-anxiety-and-stress/","2022-04-28 09:58:14"
"https://www.bettersleep.com/relaxmelodies.com/blog/solfeggio-frequencies-how-listening-to-396-hz-tones-can-soothe-your-anxiety/","text/html","Non-Indexable","200","OK","Canonicalised","Solfeggio Frequencies: How Listening to 396 Hz Tones Can Soothe Your Anxiety | BetterSleep","90","829","Solfeggio frequencies are specific tones of sound known to trigger healing processes in the mind and body. They’ve been used for thousands of years as a way to treat both physical and emotional discomfort. If you suffer from anxiety, guilt, and other negative emotions that block your happiness and productivity, tune into sounds at 396 Hertz (Hz).","348","2149","","0","Solfeggio Frequencies: How Listening to 396 Hz Tones Can Soothe Your Anxiety","76","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","487936","901","1.168","8","","6","5","0","0.470","54","31","0","15","13","0","","","","","c97e4bcdcfb44cd49cdae60d9f888f8","0.133","Thu, 28 Apr 2022 12:46:22 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/solfeggio-frequencies-how-listening-to-396-hz-tones-can-soothe-your-anxiety/","2022-04-28 09:58:15"
"https://www.bettersleep.com/relaxmelodies.com/blog/your-home-office-how-to-stay-focused-and-avoid-anxiety-when-working-from-home/","text/html","Non-Indexable","200","OK","Canonicalised","Your Home Office: How to Stay Focused and Avoid Anxiety When Working From Home | BetterSleep","92","883","Working from a home office can increase stress and anxiety, which impacts sleep and mental health. If you’re still working from home, read on to learn how to relax, focus, and feel better.","188","1151","","0","Your Home Office: How to Stay Focused and Avoid Anxiety When Working From Home","78","","0","The Problems With Working From Home","35","How to Stay Focused at Home","27","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","487088","897","1.118","8","","6","5","0","0.470","55","31","0","16","14","0","","","","","ea676c2dc914c003f5ba5846b1317999","0.117","Thu, 28 Apr 2022 12:49:09 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/your-home-office-how-to-stay-focused-and-avoid-anxiety-when-working-from-home/","2022-04-28 09:58:15"
"https://www.bettersleep.com/relaxmelodies.com/blog/417-hertz-the-energy-cleansing-solfeggio-frequency/","text/html","Non-Indexable","200","OK","Canonicalised","417 Hertz – The Energy Cleansing Solfeggio Frequency | BetterSleep","66","613","Find relief from past trauma with Solfeggio Frequencies","55","342","","0","417 Hertz – The Energy Cleansing Solfeggio Frequency","52","","0","","0","","0","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","485725","838","1.069","8","","6","5","0","0.470","53","30","0","16","14","0","","","","","1c56fef0e10f537754108518cff7383d","0.156","Thu, 28 Apr 2022 12:35:35 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/417-hertz-the-energy-cleansing-solfeggio-frequency/","2022-04-28 09:58:15"
"https://www.bettersleep.com/relaxmelodies.com/blog/what-walking-can-do-for-better-mental-health/","text/html","Non-Indexable","200","OK","Canonicalised","What Walking Can Do for Better Mental Health | BetterSleep","58","529","It’s important to prioritize physical activity, not just for physical health but also for mental health. Growing evidence proves walking can have significant benefits for mental health","184","1089","","0","What Walking Can Do for Better Mental Health","44","","0","The Mental Health Benefits of Walking","37","How to Fit More Walking Into Your Day","37","INDEX, FOLLOW","","","https://www.bettersleep.com/blog/","","","","","","486803","928","1.147","8","","6","5","0","0.470","52","29","0","17","15","0","","","","","e0294f78c7c3a2369efd0cfef17ccaf0","0.158","Thu, 28 Apr 2022 12:48:31 GMT","","","","1.1","","","","","","","","","","","","","","","","https://www.bettersleep.com/relaxmelodies.com/blog/what-walking-can-do-for-better-mental-health/","2022-04-28 09:58:15"
